date,T2M,RH2M
2018-08-01,27.05,81.59
2018-08-02,26.68,83.41
2018-08-03,27.11,85.2
2018-08-04,27,86.15
2018-08-05,27.1,86.28
2018-08-06,27.06,86.47
2018-08-07,26.79,87.04
2018-08-08,26.65,88.06
2018-08-09,26.78,87.32
2018-08-10,27.18,88.12
2018-08-11,27.07,87.95
2018-08-12,27.49,85.75
2018-08-13,27.7,86.05
2018-08-14,27.74,85.29
2018-08-15,27.67,84.57
2018-08-16,27.83,82.87
2018-08-17,27.6,84.67
2018-08-18,27.53,85.92
2018-08-19,27.69,83.69
2018-08-20,27.8,82.49
2018-08-21,27.8,83.59
2018-08-22,27.36,87
2018-08-23,27.19,81.66
2018-08-24,26.92,85.93
2018-08-25,26.64,84.32
2018-08-26,27.51,84.3
2018-08-27,27.23,87.25
2018-08-28,27.21,86.21
2018-08-29,26.81,85.17
2018-08-30,27.37,81.9
2018-08-31,27.09,82.98
2018-09-01,27.28,80.17
2018-09-02,26.98,81.52
2018-09-03,27.01,84.54
2018-09-04,26.7,81.96
2018-09-05,27.46,79.81
2018-09-06,27.29,82
2018-09-07,26.4,87.53
2018-09-08,26.65,84.79
2018-09-09,26.75,86.54
2018-09-10,26.79,83.88
2018-09-11,26.18,86.65
2018-09-12,26.75,84.51
2018-09-13,27.54,77.96
2018-09-14,27.61,80.32
2018-09-15,27.36,78.64
2018-09-16,26.86,80.64
2018-09-17,27.4,78.53
2018-09-18,26.69,83.19
2018-09-19,27.09,80.35
2018-09-20,27.56,79.56
2018-09-21,26.87,82.93
2018-09-22,26.83,83.5
2018-09-23,27.72,80.41
2018-09-24,27.52,81.14
2018-09-25,27.52,84.16
2018-09-26,27.59,81.99
2018-09-27,27.85,81.56
2018-09-28,27.56,81.39
2018-09-29,27.97,79.23
2018-09-30,28.1,81.79
2018-10-01,27.97,79.52
2018-10-02,28.35,77.02
2018-10-03,28.19,78.99
2018-10-04,28.07,82.25
2018-10-05,28.01,82.99
2018-10-06,27,84.09
2018-10-07,26.87,82.99
2018-10-08,27.45,79.29
2018-10-09,27.46,78.56
2018-10-10,27.13,80.64
2018-10-11,26.79,83.64
2018-10-12,27.38,78.51
2018-10-13,26.36,84.38
2018-10-14,26.8,80.78
2018-10-15,27.72,76.58
2018-10-16,27.71,78.11
2018-10-17,27.99,76.51
2018-10-18,26.42,82.85
2018-10-19,27.6,78.52
2018-10-20,27.89,80.86
2018-10-21,27.66,81.7
2018-10-22,27.86,81.05
2018-10-23,27.93,74.33
2018-10-24,27.94,77.05
2018-10-25,27.84,78.79
2018-10-26,27.95,80.36
2018-10-27,27.54,82.34
2018-10-28,27.91,79.92
2018-10-29,27.95,83
2018-10-30,27.4,83.86
2018-10-31,27.13,84.82
2018-11-01,27.04,86.45
2018-11-02,27.05,83.82
2018-11-03,27.36,81.52
2018-11-04,27.09,84.63
2018-11-05,26.96,83.44
2018-11-06,26.3,87.61
2018-11-07,27.58,78.72
2018-11-08,27.77,82.71
2018-11-09,28.01,79.26
2018-11-10,27.82,82.55
2018-11-11,27.08,84.92
2018-11-12,27.51,82.58
2018-11-13,26.98,79.44
2018-11-14,27.67,79.35
2018-11-15,27.42,82.56
2018-11-16,27.38,83.92
2018-11-17,27.35,85.21
2018-11-18,27.21,83.6
2018-11-19,26.99,81.79
2018-11-20,27.5,82.42
2018-11-21,27.19,83.02
2018-11-22,26.2,83.19
2018-11-23,26.5,82.25
2018-11-24,28.05,79.3
2018-11-25,27.28,82.6
2018-11-26,27.29,84.33
2018-11-27,27.2,83
2018-11-28,27.62,85.03
2018-11-29,27.44,86.27
2018-11-30,26.6,89.97
2018-12-01,26.54,88.74
2018-12-02,26.61,87.32
2018-12-03,27.03,87.99
2018-12-04,27.2,85.87
2018-12-05,27.15,86.06
2018-12-06,27.45,83.16
2018-12-07,26.8,86.01
2018-12-08,27.23,83.07
2018-12-09,27.77,82.36
2018-12-10,27.56,83.88
2018-12-11,27.11,85.91
2018-12-12,26.66,87.33
2018-12-13,26.32,87.29
2018-12-14,26.2,92.59
2018-12-15,27.19,81.85
2018-12-16,27.02,86.03
2018-12-17,27.81,81.11
2018-12-18,27.76,82.07
2018-12-19,27.93,80.69
2018-12-20,26.78,86.01
2018-12-21,26.64,87.59
2018-12-22,26.46,87.75
2018-12-23,27.12,80.93
2018-12-24,27.68,80.67
2018-12-25,27.21,86.28
2018-12-26,26.81,87.15
2018-12-27,26.28,88.68
2018-12-28,27.54,83.31
2018-12-29,26.87,86.86
2018-12-30,27.15,88.5
2018-12-31,26.7,89.29
2019-01-01,26.81,85.64
2019-01-02,27.45,84.91
2019-01-03,27.4,86.67
2019-01-04,27.12,85.13
2019-01-05,27.63,83.37
2019-01-06,27.05,87.39
2019-01-07,27.38,86.54
2019-01-08,26.95,87.56
2019-01-09,27.03,87.41
2019-01-10,27.14,85.23
2019-01-11,26.66,84.36
2019-01-12,26.97,84.44
2019-01-13,26.86,86.45
2019-01-14,26.53,88.22
2019-01-15,26.8,85.86
2019-01-16,26.65,88.32
2019-01-17,26.31,91.18
2019-01-18,25.92,89.06
2019-01-19,26.64,86.72
2019-01-20,26.82,86.23
2019-01-21,26.54,86.5
2019-01-22,26.35,87.08
2019-01-23,26.4,85.27
2019-01-24,26.17,82.32
2019-01-25,25.92,84.05
2019-01-26,26.22,85.57
2019-01-27,26.67,87.76
2019-01-28,26.25,90.03
2019-01-29,26.32,89.17
2019-01-30,26.19,88.36
2019-01-31,26.15,87.73
2019-02-01,26.78,86.23
2019-02-02,26.97,86.53
2019-02-03,27.1,86.85
2019-02-04,26.96,84.41
2019-02-05,26.5,83
2019-02-06,26.29,82.88
2019-02-07,26.66,83.71
2019-02-08,27.11,83.6
2019-02-09,27.15,84.5
2019-02-10,26.5,82.96
2019-02-11,26.06,80.08
2019-02-12,27.29,82.36
2019-02-13,26.81,87.43
2019-02-14,26.85,82.87
2019-02-15,26.62,81.89
2019-02-16,26.66,83.26
2019-02-17,27.1,83.71
2019-02-18,27.18,82.53
2019-02-19,27.05,84.44
2019-02-20,27.3,82.61
2019-02-21,27.2,83.35
2019-02-22,27.27,81.56
2019-02-23,26.77,79.76
2019-02-24,26.97,80.83
2019-02-25,27.5,82.65
2019-02-26,27.52,83.73
2019-02-27,27.09,82.56
2019-02-28,27.04,81.36
2019-03-01,26.84,80.15
2019-03-02,26.62,78.01
2019-03-03,26.87,79.54
2019-03-04,26.68,78.61
2019-03-05,27.73,79.04
2019-03-06,27.12,82.1
2019-03-07,27.67,81.43
2019-03-08,27.32,82.04
2019-03-09,27.8,80.58
2019-03-10,27.94,79.26
2019-03-11,27.93,77.44
2019-03-12,27.78,80.27
2019-03-13,27.33,83.91
2019-03-14,27.23,78.95
2019-03-15,27.06,77.07
2019-03-16,27.6,79.22
2019-03-17,27.15,76.32
2019-03-18,27.39,74.66
2019-03-19,27.88,76.34
2019-03-20,27.92,78.99
2019-03-21,27.99,80.64
2019-03-22,28.14,78.4
2019-03-23,28.33,78.32
2019-03-24,28.67,77.63
2019-03-25,27.88,81.75
2019-03-26,27.82,82.62
2019-03-27,28.48,79.31
2019-03-28,28.27,79.52
2019-03-29,29.08,75.76
2019-03-30,28.53,77.79
2019-03-31,28.52,77.7
2019-04-01,27.13,80.4
2019-04-02,28.11,79.29
2019-04-03,28.02,79.07
2019-04-04,28,81.07
2019-04-05,27.54,77.39
2019-04-06,27.5,76.03
2019-04-07,28.41,74.63
2019-04-08,28.41,79.92
2019-04-09,28.49,79.08
2019-04-10,29.17,75.79
2019-04-11,28.65,78.8
2019-04-12,28.43,78.94
2019-04-13,28.29,80.88
2019-04-14,28.17,83.5
2019-04-15,28.98,76.92
2019-04-16,29.11,74.83
2019-04-17,28.91,75.87
2019-04-18,29.33,74.41
2019-04-19,29.64,77.28
2019-04-20,28.72,82.99
2019-04-21,29.31,77.52
2019-04-22,28.66,80.74
2019-04-23,29.14,79.87
2019-04-24,28.54,78.09
2019-04-25,29.66,77.13
2019-04-26,28.41,84.12
2019-04-27,27.67,81.15
2019-04-28,29.39,73.99
2019-04-29,28.93,82.17
2019-04-30,29.58,76.48
2019-05-01,29.2,77.6
2019-05-02,29.67,75.07
2019-05-03,29.56,76.92
2019-05-04,29.17,77.94
2019-05-05,28.09,84.42
2019-05-06,28.49,76.23
2019-05-07,29.31,78.02
2019-05-08,28.47,83.43
2019-05-09,28.6,81.41
2019-05-10,28.85,78.77
2019-05-11,29.45,74.24
2019-05-12,29.27,75.11
2019-05-13,28.69,81.21
2019-05-14,28.33,83.88
2019-05-15,28.85,79.69
2019-05-16,28.37,77.36
2019-05-17,27.7,83.64
2019-05-18,28.27,78.94
2019-05-19,27.74,85.51
2019-05-20,28.17,83.51
2019-05-21,27.78,85.59
2019-05-22,27.88,85.55
2019-05-23,28.21,84.28
2019-05-24,28.7,80.78
2019-05-25,28.27,85.14
2019-05-26,28.28,85.59
2019-05-27,28.5,83.98
2019-05-28,28.56,83.11
2019-05-29,28.6,81.2
2019-05-30,28.39,79.34
2019-05-31,28.57,78.5
2019-06-01,28.13,81.74
2019-06-02,28.09,80.98
2019-06-03,27.84,81.97
2019-06-04,28.72,78.31
2019-06-05,28.53,82.01
2019-06-06,27.52,84.09
2019-06-07,27.11,83.23
2019-06-08,27.63,84.62
2019-06-09,28.18,83.55
2019-06-10,28.47,83.39
2019-06-11,28.44,85
2019-06-12,27.65,87.89
2019-06-13,27.54,86.08
2019-06-14,28.29,83.29
2019-06-15,27.75,84.66
2019-06-16,27.88,86.85
2019-06-17,27.83,87.47
2019-06-18,27.81,82.19
2019-06-19,27.52,86.64
2019-06-20,27.83,85.95
2019-06-21,28.05,83.98
2019-06-22,27.19,87.27
2019-06-23,27.64,84.88
2019-06-24,27.78,87.21
2019-06-25,28.06,84.34
2019-06-26,27.57,84.75
2019-06-27,28,83.55
2019-06-28,27.91,86.57
2019-06-29,27.75,87.49
2019-06-30,27.86,85.56
2019-07-01,27.85,83.81
2019-07-02,27.84,86.3
2019-07-03,27.73,85.5
2019-07-04,27.7,85.61
2019-07-05,27.8,84.35
2019-07-06,27.9,83.14
2019-07-07,27.95,82.66
2019-07-08,27.57,86.72
2019-07-09,26.54,79.57
2019-07-10,27.5,82.72
2019-07-11,27.73,81.04
2019-07-12,27.92,81.95
2019-07-13,27.65,84.1
2019-07-14,27.86,82.37
2019-07-15,27.17,84.81
2019-07-16,27.39,82.3
2019-07-17,27.65,80.44
2019-07-18,27.6,78.86
2019-07-19,27.5,80.97
2019-07-20,27.66,82.68
2019-07-21,27.94,81.07
2019-07-22,27.41,83.02
2019-07-23,27.41,81.6
2019-07-24,27.51,82.63
2019-07-25,27.52,79.02
2019-07-26,27.6,80.14
2019-07-27,27.47,82.99
2019-07-28,27.35,84.23
2019-07-29,27.77,82.39
2019-07-30,27.52,83.18
2019-07-31,27.4,78.66
2019-08-01,27.54,77.78
2019-08-02,27.76,79.65
2019-08-03,27.73,81.44
2019-08-04,27.52,82.73
2019-08-05,27.49,82.44
2019-08-06,27.49,82.37
2019-08-07,27.42,81.29
2019-08-08,27.65,80.24
2019-08-09,27.91,82.68
2019-08-10,27.61,83.97
2019-08-11,27.91,83.08
2019-08-12,27.87,82.83
2019-08-13,27.96,83.22
2019-08-14,27.53,83.83
2019-08-15,27.76,81.74
2019-08-16,27.86,81.24
2019-08-17,27.37,85.76
2019-08-18,27.65,79.67
2019-08-19,27.91,78.68
2019-08-20,27.79,81.09
2019-08-21,27.94,78.91
2019-08-22,27.78,81.41
2019-08-23,27.65,79.91
2019-08-24,27.94,79.13
2019-08-25,27.76,80.61
2019-08-26,27.74,80.7
2019-08-27,27.3,83.39
2019-08-28,26.79,85.41
2019-08-29,27.81,81.47
2019-08-30,27.33,79.23
2019-08-31,27.49,74.93
2019-09-01,28.09,78.4
2019-09-02,27.71,84.67
2019-09-03,27.65,84.33
2019-09-04,27.57,81.75
2019-09-05,27.76,80.23
2019-09-06,27.87,80.79
2019-09-07,27.95,78.49
2019-09-08,27.82,77.64
2019-09-09,27.88,78.91
2019-09-10,27.4,81.79
2019-09-11,27.92,77.94
2019-09-12,27.62,77.3
2019-09-13,27.91,79.67
2019-09-14,27.42,81.04
2019-09-15,27.47,77.94
2019-09-16,27.72,77.48
2019-09-17,28.04,78.46
2019-09-18,27.68,80.93
2019-09-19,27.87,79
2019-09-20,27.71,75.86
2019-09-21,27.67,73.55
2019-09-22,28.24,77.27
2019-09-23,27.53,82.99
2019-09-24,27.91,82.53
2019-09-25,27.17,82.12
2019-09-26,28.02,74.64
2019-09-27,28.61,75.18
2019-09-28,28.37,75.68
2019-09-29,28.39,74.92
2019-09-30,27.17,81.11
2019-10-01,27.26,81.06
2019-10-02,26.64,82.39
2019-10-03,27.51,74.08
2019-10-04,27.38,79.49
2019-10-05,27.49,79.4
2019-10-06,27.61,80.1
2019-10-07,27.13,81.08
2019-10-08,28.02,74.92
2019-10-09,28.22,74.96
2019-10-10,28.44,74
2019-10-11,28.6,73.18
2019-10-12,28.56,74.67
2019-10-13,28.4,77.4
2019-10-14,27.95,78.06
2019-10-15,27.97,77.11
2019-10-16,28.5,76.6
2019-10-17,28.31,77.75
2019-10-18,28.38,76.82
2019-10-19,28.32,76.72
2019-10-20,28.21,79.41
2019-10-21,28.14,80.54
2019-10-22,27.28,80.38
2019-10-23,28.05,76.7
2019-10-24,28.38,76.74
2019-10-25,28.4,75.64
2019-10-26,26.8,84.24
2019-10-27,27.35,81.97
2019-10-28,27.67,79.45
2019-10-29,28.36,77.1
2019-10-30,28.27,76.96
2019-10-31,27.73,80.03
2019-11-01,27.89,75.07
2019-11-02,28.38,75.3
2019-11-03,27.69,77.62
2019-11-04,27.87,76.96
2019-11-05,27.96,79.28
2019-11-06,28.21,80.07
2019-11-07,28.43,79.16
2019-11-08,27.53,78.04
2019-11-09,28.7,69.43
2019-11-10,28.45,73.5
2019-11-11,27.66,80.43
2019-11-12,28.01,79.71
2019-11-13,27.88,83.03
2019-11-14,26.96,84.58
2019-11-15,27.04,81.84
2019-11-16,27.64,80.57
2019-11-17,28.18,77.09
2019-11-18,27.75,80.01
2019-11-19,27.6,81.92
2019-11-20,26.47,87.73
2019-11-21,26.47,88.98
2019-11-22,26.82,85.08
2019-11-23,26.83,85.43
2019-11-24,27.28,82.4
2019-11-25,27.24,85.14
2019-11-26,27.51,84.69
2019-11-27,27.44,85.86
2019-11-28,27.49,85.62
2019-11-29,27.18,89.61
2019-11-30,27.47,87.11
2019-12-01,27.32,87.58
2019-12-02,26.33,90.77
2019-12-03,26.52,84.86
2019-12-04,26.85,83.63
2019-12-05,26.65,86.2
2019-12-06,26.92,83.69
2019-12-07,26.24,87.39
2019-12-08,26.81,87.88
2019-12-09,25.89,90.91
2019-12-10,26.02,90.46
2019-12-11,25.66,91.31
2019-12-12,26.22,87.66
2019-12-13,26.25,88.53
2019-12-14,25.51,93
2019-12-15,25.64,91.62
2019-12-16,25.69,88.59
2019-12-17,25.95,87.74
2019-12-18,26.5,88.19
2019-12-19,26.06,91.05
2019-12-20,26.29,89.77
2019-12-21,26.55,88.94
2019-12-22,26.12,90.4
2019-12-23,26.55,88.24
2019-12-24,26.6,88.33
2019-12-25,26.22,86.81
2019-12-26,26.18,86.27
2019-12-27,26.32,85.74
2019-12-28,26.44,86.51
2019-12-29,26.59,86.22
2019-12-30,26.71,86.4
2019-12-31,26.39,88.03
2020-01-01,26.65,86.39
2020-01-02,26.2,89.9
2020-01-03,26.59,87.85
2020-01-04,26.14,87.89
2020-01-05,26.31,87.7
2020-01-06,26.33,87.73
2020-01-07,26.24,89.52
2020-01-08,26.68,88.32
2020-01-09,26.57,88.09
2020-01-10,26.25,87.87
2020-01-11,26.43,85.9
2020-01-12,26.09,87.76
2020-01-13,26.2,85.94
2020-01-14,26.73,86.36
2020-01-15,26.7,86.35
2020-01-16,26.52,87.07
2020-01-17,26.77,85.67
2020-01-18,27.07,87.21
2020-01-19,27.26,87.58
2020-01-20,26.86,88.12
2020-01-21,26.66,87.47
2020-01-22,26.92,86.6
2020-01-23,26.93,86.12
2020-01-24,26.06,82.98
2020-01-25,26.7,81.17
2020-01-26,27.27,83.12
2020-01-27,27.33,85.05
2020-01-28,27.67,84.81
2020-01-29,26.57,87.51
2020-01-30,27.05,83.34
2020-01-31,26.94,83.98
2020-02-01,26.95,86.31
2020-02-02,26.53,84.26
2020-02-03,26.22,83.05
2020-02-04,26.4,83.3
2020-02-05,26.8,83.1
2020-02-06,26.91,83.49
2020-02-07,26.34,81.55
2020-02-08,26.69,82.94
2020-02-09,26.86,87.02
2020-02-10,26.51,87.25
2020-02-11,26.72,88.43
2020-02-12,27.08,87.34
2020-02-13,26.94,85.7
2020-02-14,27.09,83.84
2020-02-15,27.23,82.13
2020-02-16,27.2,81.59
2020-02-17,27.26,82.23
2020-02-18,26.32,87.62
2020-02-19,26.95,85.18
2020-02-20,26.83,86.1
2020-02-21,26.87,86.03
2020-02-22,26.7,84.28
2020-02-23,26.79,84.04
2020-02-24,26.74,86.05
2020-02-25,27,84.56
2020-02-26,27.27,84.12
2020-02-27,27.21,84.33
2020-02-28,26.89,83.66
2020-02-29,26.56,81.99
2020-03-01,26.77,81.5
2020-03-02,27.32,83.68
2020-03-03,27.47,83.76
2020-03-04,27.71,82.31
2020-03-05,27.16,84.95
2020-03-06,27.08,85.52
2020-03-07,27.39,84.73
2020-03-08,27.54,82.16
2020-03-09,28.09,82.04
2020-03-10,28.33,82.37
2020-03-11,27.89,83.21
2020-03-12,27.7,82.84
2020-03-13,28.23,81.5
2020-03-14,27.7,85.01
2020-03-15,28.11,83.22
2020-03-16,27.36,82.4
2020-03-17,27.61,79.62
2020-03-18,27.45,80.17
2020-03-19,26.9,79.53
2020-03-20,27.62,79.08
2020-03-21,27.38,83.78
2020-03-22,27.77,84.28
2020-03-23,27.07,85.62
2020-03-24,27.56,83.72
2020-03-25,27.94,81.26
2020-03-26,27.9,83.81
2020-03-27,27.9,84.29
2020-03-28,27.88,82.42
2020-03-29,27.8,78.69
2020-03-30,27.88,78.03
2020-03-31,28.02,78.92
2020-04-01,28.78,78.68
2020-04-02,28.59,80.57
2020-04-03,28.24,83.16
2020-04-04,28.02,84.19
2020-04-05,28.44,82.29
2020-04-06,28.06,81.96
2020-04-07,27.98,79.89
2020-04-08,28.55,79.29
2020-04-09,27.82,82.37
2020-04-10,28.45,77.32
2020-04-11,28.21,80.07
2020-04-12,28.29,83.62
2020-04-13,27.63,86.44
2020-04-14,27.5,81.3
2020-04-15,28.15,78.69
2020-04-16,28.1,77.64
2020-04-17,28.77,76.38
2020-04-18,28.41,79.21
2020-04-19,28.29,80.3
2020-04-20,28.73,79.97
2020-04-21,28.42,82.44
2020-04-22,28.61,80.52
2020-04-23,28.54,79.48
2020-04-24,28.07,81.52
2020-04-25,27.44,82.66
2020-04-26,27.74,82.69
2020-04-27,27.56,82.55
2020-04-28,27.4,84.08
2020-04-29,28.08,82.68
2020-04-30,27.66,86.24
2020-05-01,27.49,86.51
2020-05-02,27.33,86.43
2020-05-03,27.83,83.21
2020-05-04,28.59,79.54
2020-05-05,29.15,77.12
2020-05-06,28.81,81.68
2020-05-07,28.52,84.67
2020-05-08,28.34,86.76
2020-05-09,28.4,84.35
2020-05-10,28.36,87.15
2020-05-11,28.48,86.67
2020-05-12,28.26,87.44
2020-05-13,27.76,83.61
2020-05-14,28.71,80.44
2020-05-15,29.06,80.09
2020-05-16,29.09,81.89
2020-05-17,28.97,82.35
2020-05-18,28.79,81.16
2020-05-19,28.66,85.49
2020-05-20,28.53,83.92
2020-05-21,29.9,75.21
2020-05-22,29.06,79.33
2020-05-23,28.16,83.38
2020-05-24,28.81,80.33
2020-05-25,28.76,82.25
2020-05-26,29.22,77.06
2020-05-27,28.41,80.27
2020-05-28,28.37,83.23
2020-05-29,28.47,82.36
2020-05-30,28.34,81.96
2020-05-31,28.89,79.48
2020-06-01,27.57,85.14
2020-06-02,28.03,82.73
2020-06-03,28.38,83.48
2020-06-04,27.52,86.64
2020-06-05,27.07,85.43
2020-06-06,27.62,81.76
2020-06-07,28.66,78.89
2020-06-08,28.32,80.87
2020-06-09,28.43,83.25
2020-06-10,28.35,83.5
2020-06-11,27.88,85.89
2020-06-12,28.39,81.13
2020-06-13,27,89.41
2020-06-14,28.02,85.59
2020-06-15,28.13,86.41
2020-06-16,27.5,84.41
2020-06-17,27.97,79.5
2020-06-18,27.85,81.78
2020-06-19,27.37,86.29
2020-06-20,26.97,88.47
2020-06-21,26.76,91.46
2020-06-22,26.66,90.75
2020-06-23,26.34,88.85
2020-06-24,26.17,86.52
2020-06-25,27.72,83.05
2020-06-26,27.37,85.41
2020-06-27,27.19,86.01
2020-06-28,27.6,86.16
2020-06-29,27.49,85.29
2020-06-30,27.61,85.13
2020-07-01,27.32,85.95
2020-07-02,27.54,83.9
2020-07-03,27.61,84.67
2020-07-04,27.52,84.48
2020-07-05,27.45,83.14
2020-07-06,27.43,84.73
2020-07-07,27.03,85.29
2020-07-08,26.86,83.09
2020-07-09,25.93,86.72
2020-07-10,27.23,80.66
2020-07-11,26.55,88.33
2020-07-12,26.97,87.03
2020-07-13,26.19,86.44
2020-07-14,26.21,87.49
2020-07-15,27.42,83.21
2020-07-16,27.44,84.53
2020-07-17,27.85,79.76
2020-07-18,26.97,85.07
2020-07-19,27.58,81.79
2020-07-20,27.57,83.99
2020-07-21,27.69,82.05
2020-07-22,26.9,83
2020-07-23,26.93,84.6
2020-07-24,26.69,84.92
2020-07-25,26.95,86.53
2020-07-26,27.11,86.82
2020-07-27,26.89,87.16
2020-07-28,26.83,87.42
2020-07-29,26.18,86.77
2020-07-30,27.45,83.23
2020-07-31,27.35,84.95
2020-08-01,27.2,86.09
2020-08-02,27.18,84.89
2020-08-03,27.31,86.35
2020-08-04,27.34,85.02
2020-08-05,27.08,88.82
2020-08-06,27.84,84.79
2020-08-07,27.91,86.94
2020-08-08,27.86,87.3
2020-08-09,27.91,88.88
2020-08-10,27.6,88.19
2020-08-11,27.59,86.55
2020-08-12,27.33,87.28
2020-08-13,27.48,84.9
2020-08-14,27.49,79.21
2020-08-15,27.53,82.96
2020-08-16,26.89,85.49
2020-08-17,27.03,84.04
2020-08-18,26.97,85.33
2020-08-19,27.27,84.94
2020-08-20,27.36,85.99
2020-08-21,27.43,83.72
2020-08-22,27.13,84.94
2020-08-23,26.22,86.55
2020-08-24,27.28,83.64
2020-08-25,27.05,85.36
2020-08-26,26.87,85.43
2020-08-27,26.71,86.79
2020-08-28,27.47,82.75
2020-08-29,26.66,88.4
2020-08-30,27.34,86.21
2020-08-31,27.51,85.12
2020-09-01,27.3,87.79
2020-09-02,27.07,85.22
2020-09-03,26.92,85.69
2020-09-04,26.81,85.59
2020-09-05,26.15,89.23
2020-09-06,27.17,84.09
2020-09-07,27.19,84.29
2020-09-08,27.15,85.34
2020-09-09,27.18,85.84
2020-09-10,26.95,84.86
2020-09-11,26.34,85.63
2020-09-12,26.66,84.52
2020-09-13,26.03,85.82
2020-09-14,26.28,84.89
2020-09-15,27.02,85.42
2020-09-16,26.53,83.7
2020-09-17,27.46,83.04
2020-09-18,27.13,85.89
2020-09-19,27.53,86.57
2020-09-20,26.87,87.69
2020-09-21,26.86,81.8
2020-09-22,27.28,84.17
2020-09-23,28.06,81.55
2020-09-24,27.18,84.62
2020-09-25,27.11,81.11
2020-09-26,26.17,85.17
2020-09-27,26.36,85.08
2020-09-28,27.03,85.29
2020-09-29,27.04,87.94
2020-09-30,27.16,86.28
2020-10-01,27.09,85.42
2020-10-02,26.69,86.53
2020-10-03,27.07,84.88
2020-10-04,27.33,81.65
2020-10-05,27.86,79.57
2020-10-06,28.04,81.13
2020-10-07,26.96,86.89
2020-10-08,26.78,86.82
2020-10-09,26.83,86.25
2020-10-10,26.64,87.3
2020-10-11,26.7,88.04
2020-10-12,26.71,87.46
2020-10-13,27.16,84.5
2020-10-14,27.37,85.01
2020-10-15,27.05,89.02
2020-10-16,27.37,85.3
2020-10-17,27.81,86.09
2020-10-18,27.1,84.4
2020-10-19,27.73,83.03
2020-10-20,28.3,76.88
2020-10-21,27.93,81.89
2020-10-22,26.46,86.99
2020-10-23,27.48,80.98
2020-10-24,27.35,83.61
2020-10-25,26.72,85.93
2020-10-26,26.45,85.01
2020-10-27,27.91,81.6
2020-10-28,27.38,86.08
2020-10-29,27.31,86.15
2020-10-30,28.08,80.62
2020-10-31,27.61,82.49
2020-11-01,26.64,84.87
2020-11-02,26.76,87.08
2020-11-03,27.4,83.05
2020-11-04,25.98,88.64
2020-11-05,27.78,79.47
2020-11-06,27.53,83.52
2020-11-07,26.93,87.56
2020-11-08,27.07,84.05
2020-11-09,26.33,87.68
2020-11-10,26.63,85.13
2020-11-11,27.36,85.55
2020-11-12,27.6,85.34
2020-11-13,27.65,85.89
2020-11-14,27.16,87.65
2020-11-15,27,86.76
2020-11-16,26.95,88.48
2020-11-17,26.21,87.28
2020-11-18,28.21,79.89
2020-11-19,27.35,84.75
2020-11-20,27.47,83.68
2020-11-21,26.36,88.66
2020-11-22,26.66,87.01
2020-11-23,26.02,88.37
2020-11-24,26.04,88.14
2020-11-25,26.08,88.57
2020-11-26,26.59,87.76
2020-11-27,26.21,90.96
2020-11-28,26.33,85.42
2020-11-29,26.93,84.4
2020-11-30,26.99,84.66
2020-12-01,27.53,83.55
2020-12-02,27.25,85.42
2020-12-03,26.57,89.06
2020-12-04,26.07,92.3
2020-12-05,25.88,92.13
2020-12-06,26.65,88.25
2020-12-07,26.85,88.99
2020-12-08,26.37,90.74
2020-12-09,26.17,90.08
2020-12-10,26.68,88.21
2020-12-11,26.47,86.25
2020-12-12,25.55,90.1
2020-12-13,26.37,86.41
2020-12-14,26.31,88.87
2020-12-15,26.4,88.87
2020-12-16,26.01,88.62
2020-12-17,25.75,91.11
2020-12-18,25.8,89.58
2020-12-19,25.77,89.07
2020-12-20,26.04,89.86
2020-12-21,26.23,87.44
2020-12-22,26.66,86.39
2020-12-23,27.07,85.46
2020-12-24,26.94,83.53
2020-12-25,27.26,83.74
2020-12-26,26.72,87.15
2020-12-27,26.43,88.65
2020-12-28,26.55,87.99
2020-12-29,26.4,87.65
2020-12-30,26.03,88.65
2020-12-31,26.11,89.99
2021-01-01,25.57,92.48
2021-01-02,25.48,92.6
2021-01-03,25.45,93.66
2021-01-04,25.91,90.71
2021-01-05,26.17,92.23
2021-01-06,26.01,91.24
2021-01-07,25.6,91.67
2021-01-08,25.65,92.37
2021-01-09,25.78,92.63
2021-01-10,25.21,94.39
2021-01-11,25.34,93.22
2021-01-12,25.15,90.65
2021-01-13,24.73,91.35
2021-01-14,25.08,90.31
2021-01-15,25.67,87.49
2021-01-16,26.28,86.24
2021-01-17,25.6,87.8
2021-01-18,24.28,88.5
2021-01-19,24.84,88.31
2021-01-20,25.11,89.71
2021-01-21,25.41,88.76
2021-01-22,25.98,87.07
2021-01-23,25.33,89.49
2021-01-24,25.81,88.4
2021-01-25,25.91,87.48
2021-01-26,25.69,87.28
2021-01-27,26.06,88.33
2021-01-28,25.5,89.77
2021-01-29,25.74,87.66
2021-01-30,25.21,89.32
2021-01-31,25.92,88.61
2021-02-01,25.71,90.36
2021-02-02,25.64,88.59
2021-02-03,24.99,88.73
2021-02-04,25.2,87.29
2021-02-05,26.04,88.17
2021-02-06,25.94,87.9
2021-02-07,26.27,87.64
2021-02-08,26.09,87.51
2021-02-09,26.32,86.64
2021-02-10,26.38,86.23
2021-02-11,26.44,87.24
2021-02-12,26.22,87.23
2021-02-13,26.2,85.7
2021-02-14,25.53,85.64
2021-02-15,25.1,84.47
2021-02-16,24.76,83.8
2021-02-17,24.4,83.72
2021-02-18,25.09,84.29
2021-02-19,25.42,84.96
